bg_name,bg_id,model_name,model_id,modeltype_name,modeltype_id,model_subid,image_path,frame_index,model_width,model_height,tl_x,tl_y,bl_x,bl_y,br_x,br_y,tr_x,tr_y
background03,2,tax003,27,tax,5,2,background03/tax003/frame_0156.jpeg,156,2100.0,2970.0,914.17,319.796,764.16,771.531,1203.18,826.793,1279.05,336.38
background03,2,tax003,27,tax,5,2,background03/tax003/frame_0171.jpeg,171,2100.0,2970.0,882.107,301.321,768.055,726.508,1218.57,792.897,1242.78,347.2
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0002.jpeg,2,2100.0,2970.0,694.332,283.707,817.976,845.248,1242.22,773.15,1069.54,267.948
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0012.jpeg,12,2100.0,2970.0,714.087,254.964,830.626,823.155,1255.47,759.995,1091.9,248.437
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0015.jpeg,15,2100.0,2970.0,716.673,237.283,829.929,811.199,1255.2,753.149,1096.88,236.224
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0031.jpeg,31,2100.0,2970.0,816.017,268.079,895.009,822.17,1324.86,791.585,1186.96,279.421
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0034.jpeg,34,2100.0,2970.0,822.297,282.033,882.148,821.41,1319.78,798.968,1194.0,294.096
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0035.jpeg,35,2100.0,2970.0,820.864,283.478,873.182,815.214,1313.63,797.38,1191.94,295.922
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0064.jpeg,64,2100.0,2970.0,845.335,339.597,742.62,756.916,1177.44,808.653,1194.91,374.132
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0066.jpeg,66,2100.0,2970.0,871.564,329.139,747.81,727.966,1172.42,791.815,1214.42,370.105
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0069.jpeg,69,2100.0,2970.0,879.651,321.177,742.2,707.476,1157.4,778.749,1217.73,366.329
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0072.jpeg,72,2100.0,2970.0,886.651,344.867,736.693,719.978,1142.06,792.559,1217.18,388.868
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0084.jpeg,84,2100.0,2970.0,869.65,265.477,660.946,618.033,1040.55,717.62,1192.06,326.592
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0099.jpeg,99,2100.0,2970.0,962.204,173.184,723.29,556.475,1071.31,669.6,1285.95,234.767
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0110.jpeg,110,2100.0,2970.0,897.451,165.776,712.876,594.196,1071.39,663.189,1229.1,183.315
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0112.jpeg,112,2100.0,2970.0,899.51,154.757,725.603,594.501,1088.9,657.597,1235.93,165.229
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0144.jpeg,144,2100.0,2970.0,850.871,214.14,716.126,730.224,1157.75,779.255,1238.05,215.97
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0147.jpeg,147,2100.0,2970.0,820.164,194.506,687.658,711.201,1136.25,758.767,1211.47,204.13
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0149.jpeg,149,2100.0,2970.0,779.211,154.809,644.685,677.001,1103.39,725.817,1176.74,171.522
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0162.jpeg,162,2100.0,2970.0,774.608,161.807,649.688,681.261,1121.38,743.024,1172.19,204.556
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0170.jpeg,170,2100.0,2970.0,763.891,197.355,660.416,738.885,1138.85,796.185,1165.3,248.085
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0172.jpeg,172,2100.0,2970.0,755.923,193.639,647.597,737.032,1127.92,796.568,1157.24,248.99
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0173.jpeg,173,2100.0,2970.0,748.664,191.456,642.123,738.175,1123.0,797.872,1150.72,249.815
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0179.jpeg,179,2100.0,2970.0,744.543,194.37,664.363,755.713,1145.79,814.567,1146.82,265.406
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0195.jpeg,195,2100.0,2970.0,680.162,215.295,697.362,802.568,1127.93,815.359,1052.35,286.945
background03,2,tax004,28,tax,5,3,background03/tax004/frame_0204.jpeg,204,2100.0,2970.0,681.575,159.572,720.359,763.336,1131.19,774.007,1045.48,242.653
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0007.jpeg,7,2100.0,2970.0,713.972,279.876,726.47,848.787,1199.04,822.504,1121.36,272.934
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0059.jpeg,59,2100.0,2970.0,833.693,358.047,739.722,743.973,1164.28,785.178,1170.07,387.347
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0073.jpeg,73,2100.0,2970.0,908.307,378.158,769.494,738.253,1173.58,802.29,1234.58,416.718
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0075.jpeg,75,2100.0,2970.0,892.849,379.143,755.186,741.873,1159.7,803.005,1219.1,416.264
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0079.jpeg,79,2100.0,2970.0,858.485,406.103,732.957,778.689,1140.96,832.894,1183.9,439.637
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0084.jpeg,84,2100.0,2970.0,824.418,401.325,731.286,790.524,1143.93,828.208,1153.29,428.594
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0087.jpeg,87,2100.0,2970.0,838.632,406.837,768.958,802.404,1182.58,829.505,1167.02,427.368
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0088.jpeg,88,2100.0,2970.0,844.243,406.53,780.603,803.429,1195.63,828.113,1174.49,425.136
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0095.jpeg,95,2100.0,2970.0,867.165,386.951,859.756,794.957,1270.63,795.805,1198.3,392.921
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0105.jpeg,105,2100.0,2970.0,839.238,350.718,868.43,784.15,1275.73,773.884,1173.64,357.127
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0106.jpeg,106,2100.0,2970.0,842.158,349.899,874.423,785.65,1283.04,774.786,1177.85,355.7
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0111.jpeg,111,2100.0,2970.0,839.626,345.093,901.209,818.951,1321.5,790.282,1188.82,343.464
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0127.jpeg,127,2100.0,2970.0,714.747,321.838,839.64,834.184,1232.17,767.296,1062.17,308.871
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0128.jpeg,128,2100.0,2970.0,707.92,318.27,837.214,825.614,1224.4,758.103,1052.4,305.163
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0138.jpeg,138,2100.0,2970.0,637.938,340.918,785.087,826.415,1134.57,757.754,959.718,333.159
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0146.jpeg,146,2100.0,2970.0,583.321,331.177,721.432,818.714,1061.35,763.48,899.657,341.43
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0151.jpeg,151,2100.0,2970.0,574.242,339.787,703.862,826.642,1043.31,778.114,888.793,356.754
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0152.jpeg,152,2100.0,2970.0,568.759,333.147,695.794,820.062,1036.27,772.786,883.437,351.366
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0172.jpeg,172,2100.0,2970.0,661.926,350.576,747.897,808.088,1144.38,759.563,1000.51,342.006
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0178.jpeg,178,2100.0,2970.0,734.444,361.374,791.076,798.599,1192.07,762.084,1068.68,352.062
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0183.jpeg,183,2100.0,2970.0,828.285,349.819,870.355,773.743,1272.72,742.843,1160.31,335.64
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0185.jpeg,185,2100.0,2970.0,858.291,348.019,897.54,768.163,1302.7,739.129,1190.44,331.841
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0190.jpeg,190,2100.0,2970.0,899.056,339.69,926.113,760.884,1342.4,736.19,1237.75,323.463
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0192.jpeg,192,2100.0,2970.0,910.359,327.231,935.508,749.355,1352.72,728.027,1249.87,311.952
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0195.jpeg,195,2100.0,2970.0,934.947,296.606,951.021,715.133,1370.92,703.892,1278.11,288.566
background03,2,tax005,29,tax,5,4,background03/tax005/frame_0202.jpeg,202,2100.0,2970.0,964.014,246.629,963.928,666.405,1384.56,670.849,1309.43,250.925
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0012.jpeg,12,2100.0,2970.0,572.215,758.32,1357.71,763.614,1314.06,284.669,604.161,257.232
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0015.jpeg,15,2100.0,2970.0,600.249,765.607,1378.74,760.68,1324.76,288.999,621.816,268.18
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0018.jpeg,18,2100.0,2970.0,618.963,759.803,1390.84,751.123,1329.89,285.612,633.494,264.9
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0035.jpeg,35,2100.0,2970.0,642.289,706.752,1398.38,712.009,1337.0,270.409,662.152,239.02
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0041.jpeg,41,2100.0,2970.0,604.638,688.73,1360.96,724.837,1325.88,282.828,654.262,234.967
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0072.jpeg,72,2100.0,2970.0,582.165,713.695,1334.82,776.11,1329.34,328.179,665.552,273.819
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0075.jpeg,75,2100.0,2970.0,601.488,740.366,1365.96,776.832,1335.85,326.321,662.328,289.895
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0088.jpeg,88,2100.0,2970.0,736.32,736.54,1510.82,758.472,1449.62,297.469,759.991,255.683
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0100.jpeg,100,2100.0,2970.0,788.65,732.098,1547.12,747.007,1474.19,292.401,794.938,248.961
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0109.jpeg,109,2100.0,2970.0,771.06,712.049,1522.47,735.921,1451.54,281.256,774.095,218.17
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0119.jpeg,119,2100.0,2970.0,731.818,748.006,1498.12,750.551,1430.87,296.578,748.211,271.925
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0137.jpeg,137,2100.0,2970.0,420.093,681.252,1181.95,732.699,1196.36,279.709,522.374,241.032
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0142.jpeg,142,2100.0,2970.0,455.695,654.057,1202.85,714.898,1225.82,268.244,562.279,226.354
background04,3,datasheet001,0,datasheet,0,0,background04/datasheet001/frame_0145.jpeg,145,2100.0,2970.0,478.918,644.843,1220.67,712.481,1243.69,271.961,586.471,224.645
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0004.jpeg,4,2100.0,2970.0,733.565,795.723,1512.86,727.805,1375.15,282.686,693.404,301.169
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0006.jpeg,6,2100.0,2970.0,741.213,792.843,1520.34,728.182,1382.81,282.678,701.339,300.169
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0028.jpeg,28,2100.0,2970.0,569.879,718.46,1382.67,776.173,1347.21,310.924,650.336,255.072
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0039.jpeg,39,2100.0,2970.0,643.464,664.505,1414.83,760.546,1418.79,322.206,756.616,253.137
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0060.jpeg,60,2100.0,2970.0,838.72,712.666,1578.85,676.048,1472.79,258.934,828.223,285.555
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0073.jpeg,73,2100.0,2970.0,957.548,741.365,1717.43,688.743,1576.27,243.376,904.948,264.576
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0095.jpeg,95,2100.0,2970.0,852.534,744.035,1624.77,711.667,1497.85,270.982,826.619,273.58
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0098.jpeg,98,2100.0,2970.0,799.69,729.159,1583.65,707.349,1471.23,263.098,792.589,262.568
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0103.jpeg,103,2100.0,2970.0,718.518,720.903,1511.56,723.284,1428.14,274.114,744.203,260.067
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0108.jpeg,108,2100.0,2970.0,648.462,695.674,1449.98,726.963,1397.62,272.556,708.485,241.252
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0110.jpeg,110,2100.0,2970.0,624.379,684.578,1428.72,723.867,1383.68,268.083,692.656,232.053
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0122.jpeg,122,2100.0,2970.0,475.059,679.02,1277.64,699.948,1251.0,249.691,562.192,233.492
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0126.jpeg,126,2100.0,2970.0,435.503,681.977,1240.01,696.889,1215.23,244.88,523.065,233.763
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0132.jpeg,132,2100.0,2970.0,425.065,695.77,1223.6,707.457,1194.51,259.922,509.715,249.237
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0139.jpeg,139,2100.0,2970.0,587.514,683.158,1382.57,708.818,1331.7,262.129,648.634,237.848
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0145.jpeg,145,2100.0,2970.0,710.894,699.297,1501.81,721.976,1434.04,272.878,753.337,250.173
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0149.jpeg,149,2100.0,2970.0,772.315,738.857,1564.48,745.172,1476.34,293.458,794.849,280.191
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0151.jpeg,151,2100.0,2970.0,786.167,756.932,1584.81,752.199,1487.6,296.955,800.054,290.591
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0159.jpeg,159,2100.0,2970.0,765.317,795.794,1562.53,767.711,1452.85,310.182,765.689,318.418
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0162.jpeg,162,2100.0,2970.0,751.123,798.124,1553.82,775.408,1448.42,312.564,756.214,316.362
background04,3,datasheet002,1,datasheet,0,1,background04/datasheet002/frame_0168.jpeg,168,2100.0,2970.0,732.329,774.075,1531.06,769.926,1442.08,307.347,751.071,298.947
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0002.jpeg,2,2100.0,2970.0,565.03,806.696,1336.77,793.926,1267.28,341.139,600.407,335.683
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0004.jpeg,4,2100.0,2970.0,564.579,805.378,1335.59,790.648,1264.7,339.159,598.557,335.176
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0005.jpeg,5,2100.0,2970.0,562.956,803.413,1332.57,787.256,1261.01,337.153,596.258,334.579
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0012.jpeg,12,2100.0,2970.0,557.872,770.725,1320.61,743.945,1242.2,304.917,581.508,310.445
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0015.jpeg,15,2100.0,2970.0,561.503,765.095,1318.58,733.69,1239.02,299.031,584.456,310.064
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0039.jpeg,39,2100.0,2970.0,554.456,630.495,1256.31,727.424,1279.6,327.298,677.328,255.898
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0052.jpeg,52,2100.0,2970.0,564.976,747.909,1287.54,776.643,1253.06,394.248,652.525,376.484
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0057.jpeg,57,2100.0,2970.0,611.806,749.512,1358.24,768.933,1301.66,382.345,687.299,370.66
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0061.jpeg,61,2100.0,2970.0,652.716,767.018,1421.6,789.892,1346.91,394.259,717.759,376.522
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0067.jpeg,67,2100.0,2970.0,657.339,787.076,1471.38,787.169,1357.51,373.195,694.531,359.149
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0077.jpeg,77,2100.0,2970.0,670.976,830.064,1499.42,764.401,1331.66,349.118,650.851,370.395
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0092.jpeg,92,2100.0,2970.0,737.632,655.296,1444.08,621.753,1339.11,224.115,720.441,231.746
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0095.jpeg,95,2100.0,2970.0,743.035,621.063,1444.27,596.739,1351.36,192.941,731.274,194.58
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0098.jpeg,98,2100.0,2970.0,730.651,603.288,1433.4,587.686,1351.82,173.671,724.954,165.672
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0101.jpeg,101,2100.0,2970.0,736.967,630.078,1438.77,618.034,1361.07,195.651,733.713,184.149
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0113.jpeg,113,2100.0,2970.0,735.642,705.138,1461.22,704.493,1398.4,253.671,747.341,235.217
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0121.jpeg,121,2100.0,2970.0,728.812,760.781,1471.4,753.329,1404.29,290.704,741.567,281.051
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0126.jpeg,126,2100.0,2970.0,710.415,758.909,1459.17,730.671,1383.87,268.14,716.078,283.856
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0131.jpeg,131,2100.0,2970.0,711.226,738.181,1461.23,708.367,1386.56,247.565,720.377,273.349
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0132.jpeg,132,2100.0,2970.0,712.491,738.29,1461.72,707.433,1386.55,246.847,721.618,274.614
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0136.jpeg,136,2100.0,2970.0,699.792,769.054,1447.21,721.017,1367.14,262.557,708.292,309.778
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0150.jpeg,150,2100.0,2970.0,659.28,771.628,1403.89,694.685,1316.04,237.077,666.519,325.779
background04,3,datasheet003,2,datasheet,0,2,background04/datasheet003/frame_0160.jpeg,160,2100.0,2970.0,620.039,760.461,1367.86,699.824,1294.1,245.978,643.645,318.433
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0036.jpeg,36,2100.0,2970.0,1357.78,334.293,693.37,360.21,717.159,812.564,1516.56,749.935
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0046.jpeg,46,2100.0,2970.0,1426.9,213.943,755.761,259.558,846.105,732.763,1631.56,628.54
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0052.jpeg,52,2100.0,2970.0,1373.65,244.249,718.341,302.494,835.575,777.004,1595.55,644.506
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0083.jpeg,83,2100.0,2970.0,1367.48,378.661,724.736,361.147,666.359,775.877,1435.87,800.273
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0092.jpeg,92,2100.0,2970.0,1400.31,385.822,755.892,280.763,617.588,665.875,1394.16,807.831
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0094.jpeg,94,2100.0,2970.0,1405.21,405.398,766.366,298.707,621.505,673.009,1395.61,820.594
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0101.jpeg,101,2100.0,2970.0,1403.89,445.798,778.263,357.261,642.083,715.837,1408.69,843.546
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0107.jpeg,107,2100.0,2970.0,1337.74,457.217,719.276,390.806,599.18,744.168,1368.73,836.639
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0110.jpeg,110,2100.0,2970.0,1320.96,485.238,705.076,432.307,601.159,788.631,1373.07,859.348
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0113.jpeg,113,2100.0,2970.0,1322.66,503.331,701.488,467.222,615.134,832.384,1399.21,877.82
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0117.jpeg,117,2100.0,2970.0,1324.29,459.292,700.289,445.818,648.295,818.638,1431.1,827.57
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0118.jpeg,118,2100.0,2970.0,1331.22,443.461,706.727,435.03,662.319,812.253,1443.18,812.974
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0127.jpeg,127,2100.0,2970.0,1368.39,382.219,753.227,414.59,762.221,827.794,1494.66,775.506
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0132.jpeg,132,2100.0,2970.0,1348.97,340.055,721.774,376.939,738.664,807.733,1471.76,746.473
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0133.jpeg,133,2100.0,2970.0,1344.31,316.645,714.178,353.5,732.881,787.667,1465.17,726.4
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0136.jpeg,136,2100.0,2970.0,1344.54,282.884,709.603,317.769,728.134,761.11,1457.46,702.718
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0138.jpeg,138,2100.0,2970.0,1353.6,281.741,713.966,316.136,733.62,767.101,1466.3,709.348
background04,3,datasheet004,3,datasheet,0,3,background04/datasheet004/frame_0157.jpeg,157,2100.0,2970.0,1415.24,246.536,712.176,294.936,738.064,809.903,1513.97,740.283
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0002.jpeg,2,2100.0,2970.0,642.719,739.905,1412.07,803.76,1392.85,330.934,715.272,271.561
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0003.jpeg,3,2100.0,2970.0,646.577,741.683,1414.42,804.325,1393.53,335.527,718.621,277.019
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0010.jpeg,10,2100.0,2970.0,689.828,697.016,1446.67,754.643,1417.51,301.144,753.84,248.137
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0032.jpeg,32,2100.0,2970.0,632.005,567.697,1313.27,796.605,1432.15,381.282,824.067,210.266
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0035.jpeg,35,2100.0,2970.0,656.813,547.207,1322.31,786.183,1451.0,381.567,855.318,203.849
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0046.jpeg,46,2100.0,2970.0,672.399,625.91,1355.77,804.866,1435.99,393.23,833.75,264.315
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0061.jpeg,61,2100.0,2970.0,757.738,784.54,1511.47,794.695,1444.5,355.174,795.852,347.835
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0067.jpeg,67,2100.0,2970.0,796.583,823.979,1548.39,796.468,1439.03,374.252,799.731,392.77
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0074.jpeg,74,2100.0,2970.0,848.743,748.305,1577.08,726.383,1459.84,340.962,843.942,351.33
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0092.jpeg,92,2100.0,2970.0,846.297,756.308,1573.54,785.386,1477.84,413.209,872.675,386.563
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0096.jpeg,96,2100.0,2970.0,826.221,724.713,1546.91,767.331,1475.12,381.943,867.084,347.613
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0115.jpeg,115,2100.0,2970.0,659.223,656.022,1380.97,852.826,1461.12,411.925,827.566,268.343
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0118.jpeg,118,2100.0,2970.0,647.786,640.6,1365.82,852.348,1462.12,407.716,827.631,253.257
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0119.jpeg,119,2100.0,2970.0,649.724,640.056,1365.4,849.188,1463.49,405.882,829.316,253.572
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0124.jpeg,124,2100.0,2970.0,633.217,651.29,1353.22,836.57,1437.25,386.758,798.491,251.78
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0126.jpeg,126,2100.0,2970.0,632.125,678.53,1355.68,851.563,1429.29,396.795,788.77,270.831
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0134.jpeg,134,2100.0,2970.0,603.374,706.079,1354.17,824.042,1385.34,354.279,719.407,255.616
background04,3,datasheet005,4,datasheet,0,4,background04/datasheet005/frame_0138.jpeg,138,2100.0,2970.0,623.28,726.192,1385.15,815.332,1388.45,340.542,711.52,257.64
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0004.jpeg,4,2100.0,2970.0,1278.32,267.245,651.537,368.708,731.653,816.672,1436.8,673.135
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0009.jpeg,9,2100.0,2970.0,1311.75,259.277,695.56,355.844,779.541,795.744,1474.09,655.943
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0031.jpeg,31,2100.0,2970.0,1308.89,345.772,686.617,395.173,696.46,808.151,1431.82,738.324
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0076.jpeg,76,2100.0,2970.0,1337.08,257.313,744.549,396.441,867.561,806.328,1542.23,617.136
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0080.jpeg,80,2100.0,2970.0,1334.27,267.642,748.714,406.708,889.201,824.582,1548.11,627.713
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0084.jpeg,84,2100.0,2970.0,1374.54,269.324,788.863,395.079,935.752,825.825,1585.93,641.081
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0123.jpeg,123,2100.0,2970.0,1355.42,239.752,688.687,317.0,724.019,791.286,1469.85,697.576
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0132.jpeg,132,2100.0,2970.0,1346.0,192.569,590.458,304.036,672.085,870.362,1504.16,709.533
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0135.jpeg,135,2100.0,2970.0,1369.53,202.817,591.366,316.159,672.887,901.955,1534.54,735.982
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0140.jpeg,140,2100.0,2970.0,1336.12,193.6,567.53,313.775,656.351,884.08,1500.33,711.647
background04,3,letter001,5,letter,1,0,background04/letter001/frame_0147.jpeg,147,2100.0,2970.0,1245.37,227.074,536.355,343.698,604.521,858.75,1397.22,701.613
background04,3,letter002,6,letter,1,1,background04/letter002/frame_0013.jpeg,13,2100.0,2970.0,748.162,793.212,1502.88,701.77,1363.52,261.515,700.838,318.26
background04,3,letter002,6,letter,1,1,background04/letter002/frame_0020.jpeg,20,2100.0,2970.0,657.389,783.821,1435.7,745.301,1338.04,292.467,664.428,314.639
background04,3,letter002,6,letter,1,1,background04/letter002/frame_0025.jpeg,25,2100.0,2970.0,595.515,714.296,1382.48,738.619,1333.3,282.384,656.434,261.404
background04,3,letter002,6,letter,1,1,background04/letter002/frame_0031.jpeg,31,2100.0,2970.0,579.327,715.522,1344.95,757.561,1316.13,315.71,661.578,288.086
background04,3,letter002,6,letter,1,1,background04/letter002/frame_0041.jpeg,41,2100.0,2970.0,532.396,706.568,1278.92,764.843,1269.32,359.986,642.934,324.609
